Entity,Code,Day,daily_vaccinations,state_population
New Hampshire,,1/29/21,4545,1372200
New Hampshire,,1/30/21,4846,1372200
New Hampshire,,1/31/21,4996,1372200
New Hampshire,,2/1/21,5127,1372200
New Hampshire,,2/2/21,5542,1372200
New Hampshire,,2/3/21,5027,1372200
New Hampshire,,2/4/21,4948,1372200
New Hampshire,,2/5/21,5105,1372200
New Hampshire,,2/6/21,5348,1372200
New Hampshire,,2/7/21,5368,1372200
New Hampshire,,2/8/21,5155,1372200
New Hampshire,,2/9/21,4704,1372200
New Hampshire,,2/10/21,5417,1372200
New Hampshire,,2/11/21,5574,1372200
New Hampshire,,2/12/21,5424,1372200
New Hampshire,,2/13/21,5642,1372200
New Hampshire,,2/14/21,6093,1372200
New Hampshire,,2/15/21,6570,1372200
New Hampshire,,2/16/21,6846,1372200
New Hampshire,,2/17/21,6018,1372200
New Hampshire,,2/18/21,6109,1372200
New Hampshire,,2/19/21,7182,1372200
New Hampshire,,2/20/21,7089,1372200
New Hampshire,,2/21/21,7467,1372200
New Hampshire,,2/22/21,7900,1372200
New Hampshire,,2/23/21,8231,1372200
New Hampshire,,2/24/21,9131,1372200
New Hampshire,,2/25/21,9198,1372200
New Hampshire,,2/26/21,8355,1372200
New Hampshire,,2/27/21,8639,1372200
New Hampshire,,2/28/21,8685,1372200
New Hampshire,,3/1/21,8130,1372200
New Hampshire,,3/2/21,8039,1372200
New Hampshire,,3/3/21,8178,1372200
New Hampshire,,3/4/21,8368,1372200
New Hampshire,,3/5/21,8375,1372200
New Hampshire,,3/6/21,8620,1372200
New Hampshire,,3/7/21,8643,1372200
New Hampshire,,3/8/21,8668,1372200
New Hampshire,,3/9/21,9056,1372200
New Hampshire,,3/10/21,9412,1372200
New Hampshire,,3/11/21,9833,1372200
New Hampshire,,3/12/21,10400,1372200
New Hampshire,,3/13/21,11285,1372200
New Hampshire,,3/14/21,11228,1372200
New Hampshire,,3/15/21,11392,1372200
New Hampshire,,3/16/21,11078,1372200
New Hampshire,,3/17/21,10485,1372200
New Hampshire,,3/18/21,10138,1372200
New Hampshire,,3/19/21,9945,1372200
New Hampshire,,3/20/21,9188,1372200
New Hampshire,,3/21/21,9893,1372200
New Hampshire,,3/22/21,10336,1372200
New Hampshire,,3/23/21,10574,1372200
New Hampshire,,3/24/21,10876,1372200
New Hampshire,,3/25/21,10935,1372200
New Hampshire,,3/26/21,10529,1372200
New Hampshire,,3/27/21,10228,1372200
New Hampshire,,3/28/21,9785,1372200
New Hampshire,,3/29/21,9284,1372200
New Hampshire,,3/30/21,8804,1372200
New Hampshire,,3/31/21,8585,1372200
New Hampshire,,4/1/21,20212,1372200
New Hampshire,,4/2/21,20919,1372200
New Hampshire,,4/3/21,25560,1372200
New Hampshire,,4/4/21,25119,1372200
New Hampshire,,4/5/21,27730,1372200
New Hampshire,,4/6/21,27685,1372200
New Hampshire,,4/7/21,30627,1372200
New Hampshire,,4/8/21,21544,1372200
New Hampshire,,4/9/21,24005,1372200
New Hampshire,,4/10/21,22532,1372200
New Hampshire,,4/11/21,26249,1372200
New Hampshire,,4/12/21,26006,1372200
New Hampshire,,4/13/21,27959,1372200
New Hampshire,,4/14/21,25522,1372200
New Hampshire,,4/15/21,27383,1372200
New Hampshire,,4/16/21,26648,1372200
New Hampshire,,4/17/21,23707,1372200
New Hampshire,,4/18/21,20183,1372200
New Hampshire,,4/19/21,17672,1372200
New Hampshire,,4/20/21,15984,1372200
New Hampshire,,4/21/21,15137,1372200
New Hampshire,,4/22/21,9598,1372200
New Hampshire,,4/23/21,6404,1372200
New Hampshire,,4/24/21,5025,1372200
New Hampshire,,4/25/21,3993,1372200
New Hampshire,,4/26/21,3924,1372200
New Hampshire,,4/27/21,3401,1372200
New Hampshire,,4/28/21,2984,1372200
New Hampshire,,4/29/21,2997,1372200
New Hampshire,,4/30/21,3088,1372200
New Hampshire,,5/1/21,3390,1372200
New Hampshire,,5/2/21,3429,1372200
New Hampshire,,5/3/21,3424,1372200
New Hampshire,,5/4/21,3556,1372200
New Hampshire,,5/5/21,3534,1372200
New Hampshire,,5/6/21,3044,1372200
New Hampshire,,5/7/21,-47,1372200
New Hampshire,,5/8/21,-386,1372200
New Hampshire,,5/9/21,-380,1372200
New Hampshire,,5/10/21,-372,1372200
New Hampshire,,5/11/21,-678,1372200
New Hampshire,,5/12/21,-459,1372200
New Hampshire,,5/13/21,5993,1372200
New Hampshire,,5/14/21,9004,1372200
New Hampshire,,5/15/21,9027,1372200
New Jersey,,1/13/21,41937,8874520
New Jersey,,1/14/21,21188,8874520
New Jersey,,1/15/21,32008,8874520
New Jersey,,1/16/21,29199,8874520
New Jersey,,1/17/21,27513,8874520
New Jersey,,1/18/21,26389,8874520
New Jersey,,1/19/21,25586,8874520
New Jersey,,1/20/21,24177,8874520
New Jersey,,1/21/21,24114,8874520
New Jersey,,1/22/21,21042,8874520
New Jersey,,1/23/21,23293,8874520
New Jersey,,1/24/21,25288,8874520
New Jersey,,1/25/21,26252,8874520
New Jersey,,1/26/21,25084,8874520
New Jersey,,1/27/21,25663,8874520
New Jersey,,1/28/21,30856,8874520
New Jersey,,1/29/21,37580,8874520
New Jersey,,1/30/21,38294,8874520
New Jersey,,1/31/21,37116,8874520
New Jersey,,2/1/21,35307,8874520
New Jersey,,2/2/21,37264,8874520
New Jersey,,2/3/21,34266,8874520
New Jersey,,2/4/21,29072,8874520
New Jersey,,2/5/21,22473,8874520
New Jersey,,2/6/21,38906,8874520
New Jersey,,2/7/21,39909,8874520
New Jersey,,2/8/21,40656,8874520
New Jersey,,2/9/21,37172,8874520
New Jersey,,2/10/21,42430,8874520
New Jersey,,2/11/21,49279,8874520
New Jersey,,2/12/21,52572,8874520
New Jersey,,2/13/21,38345,8874520
New Jersey,,2/14/21,39217,8874520
New Jersey,,2/15/21,41921,8874520
New Jersey,,2/16/21,47221,8874520
New Jersey,,2/17/21,47383,8874520
New Jersey,,2/18/21,49357,8874520
New Jersey,,2/19/21,50244,8874520
New Jersey,,2/20/21,48414,8874520
New Jersey,,2/21/21,48529,8874520
New Jersey,,2/22/21,46183,8874520
New Jersey,,2/23/21,47389,8874520
New Jersey,,2/24/21,46169,8874520
New Jersey,,2/25/21,46315,8874520
New Jersey,,2/26/21,48381,8874520
New Jersey,,2/27/21,51418,8874520
New Jersey,,2/28/21,53805,8874520
New Jersey,,3/1/21,54984,8874520
New Jersey,,3/2/21,61182,8874520
New Jersey,,3/3/21,63752,8874520
New Jersey,,3/4/21,65554,8874520
New Jersey,,3/5/21,65709,8874520
New Jersey,,3/6/21,67167,8874520
New Jersey,,3/7/21,66956,8874520
New Jersey,,3/8/21,67911,8874520
New Jersey,,3/9/21,64587,8874520
New Jersey,,3/10/21,66441,8874520
New Jersey,,3/11/21,72811,8874520
New Jersey,,3/12/21,73389,8874520
New Jersey,,3/13/21,76089,8874520
New Jersey,,3/14/21,75859,8874520
New Jersey,,3/15/21,77298,8874520
New Jersey,,3/16/21,76470,8874520
New Jersey,,3/17/21,77142,8874520
New Jersey,,3/18/21,73136,8874520
New Jersey,,3/19/21,73471,8874520
New Jersey,,3/20/21,71940,8874520
New Jersey,,3/21/21,73759,8874520
New Jersey,,3/22/21,74649,8874520
New Jersey,,3/23/21,65951,8874520
New Jersey,,3/24/21,75257,8874520
New Jersey,,3/25/21,74644,8874520
New Jersey,,3/26/21,75391,8874520
New Jersey,,3/27/21,77007,8874520
New Jersey,,3/28/21,80176,8874520
New Jersey,,3/29/21,81223,8874520
New Jersey,,3/30/21,93733,8874520
New Jersey,,3/31/21,85613,8874520
New Jersey,,4/1/21,93515,8874520
New Jersey,,4/2/21,99489,8874520
New Jersey,,4/3/21,101852,8874520
New Jersey,,4/4/21,101790,8874520
New Jersey,,4/5/21,100784,8874520
New Jersey,,4/6/21,98186,8874520
New Jersey,,4/7/21,101858,8874520
New Jersey,,4/8/21,100405,8874520
New Jersey,,4/9/21,99451,8874520
New Jersey,,4/10/21,104111,8874520
New Jersey,,4/11/21,105008,8874520
New Jersey,,4/12/21,109117,8874520
New Jersey,,4/13/21,112820,8874520
New Jersey,,4/14/21,111542,8874520
New Jersey,,4/15/21,107353,8874520
New Jersey,,4/16/21,103522,8874520
New Jersey,,4/17/21,99004,8874520
New Jersey,,4/18/21,96985,8874520
New Jersey,,4/19/21,95324,8874520
New Jersey,,4/20/21,92264,8874520
New Jersey,,4/21/21,90764,8874520
New Jersey,,4/22/21,89644,8874520
New Jersey,,4/23/21,92048,8874520
New Jersey,,4/24/21,91149,8874520
New Jersey,,4/25/21,91296,8874520
New Jersey,,4/26/21,90531,8874520
New Jersey,,4/27/21,90993,8874520
New Jersey,,4/28/21,89025,8874520
New Jersey,,4/29/21,87334,8874520
New Jersey,,4/30/21,83118,8874520
New Jersey,,5/1/21,79205,8874520
New Jersey,,5/2/21,74521,8874520
New Jersey,,5/3/21,70645,8874520
New Jersey,,5/4/21,66588,8874520
New Jersey,,5/5/21,66766,8874520
New Jersey,,5/6/21,65780,8874520
New Jersey,,5/7/21,67363,8874520
New Jersey,,5/8/21,68193,8874520
New Jersey,,5/9/21,72008,8874520
New Jersey,,5/10/21,75818,8874520
New Jersey,,5/11/21,74977,8874520
New Jersey,,5/12/21,71811,8874520
New Jersey,,5/13/21,68419,8874520
New Jersey,,5/14/21,63495,8874520
New Jersey,,5/15/21,63182,8874520
New Mexico,,1/13/21,3620,2105000
New Mexico,,1/14/21,5590,2105000
New Mexico,,1/15/21,7023,2105000
New Mexico,,1/16/21,7695,2105000
New Mexico,,1/17/21,8098,2105000
New Mexico,,1/18/21,8367,2105000
New Mexico,,1/19/21,8559,2105000
New Mexico,,1/20/21,8778,2105000
New Mexico,,1/21/21,9007,2105000
New Mexico,,1/22/21,8963,2105000
New Mexico,,1/23/21,10812,2105000
New Mexico,,1/24/21,11630,2105000
New Mexico,,1/25/21,10890,2105000
New Mexico,,1/26/21,10284,2105000
New Mexico,,1/27/21,10539,2105000
New Mexico,,1/28/21,10318,2105000
New Mexico,,1/29/21,10959,2105000
New Mexico,,1/30/21,9089,2105000
New Mexico,,1/31/21,9144,2105000
New Mexico,,2/1/21,10079,2105000
New Mexico,,2/2/21,9640,2105000
New Mexico,,2/3/21,9679,2105000
New Mexico,,2/4/21,9982,2105000
New Mexico,,2/5/21,9741,2105000
New Mexico,,2/6/21,10613,2105000
New Mexico,,2/7/21,9664,2105000
New Mexico,,2/8/21,9652,2105000
New Mexico,,2/9/21,9778,2105000
New Mexico,,2/10/21,9971,2105000
New Mexico,,2/11/21,10757,2105000
New Mexico,,2/12/21,11694,2105000
New Mexico,,2/13/21,11043,2105000
New Mexico,,2/14/21,12584,2105000
New Mexico,,2/15/21,12691,2105000
New Mexico,,2/16/21,13899,2105000
New Mexico,,2/17/21,13250,2105000
New Mexico,,2/18/21,12310,2105000
New Mexico,,2/19/21,24825,2105000
New Mexico,,2/20/21,25572,2105000
New Mexico,,2/21/21,25153,2105000
New Mexico,,2/22/21,24730,2105000
New Mexico,,2/23/21,24162,2105000
New Mexico,,2/24/21,24470,2105000
New Mexico,,2/25/21,25544,2105000
New Mexico,,2/26/21,13505,2105000
New Mexico,,2/27/21,14167,2105000
New Mexico,,2/28/21,15655,2105000
New Mexico,,3/1/21,15269,2105000
New Mexico,,3/2/21,15570,2105000
New Mexico,,3/3/21,16752,2105000
New Mexico,,3/4/21,15580,2105000
New Mexico,,3/5/21,15550,2105000
New Mexico,,3/6/21,17575,2105000
New Mexico,,3/7/21,15499,2105000
New Mexico,,3/8/21,17467,2105000
New Mexico,,3/9/21,16790,2105000
New Mexico,,3/10/21,14958,2105000
New Mexico,,3/11/21,17684,2105000
New Mexico,,3/12/21,18517,2105000
New Mexico,,3/13/21,16020,2105000
New Mexico,,3/14/21,18306,2105000
New Mexico,,3/15/21,16955,2105000
New Mexico,,3/16/21,18783,2105000
New Mexico,,3/17/21,20439,2105000
New Mexico,,3/18/21,19480,2105000
New Mexico,,3/19/21,19374,2105000
New Mexico,,3/20/21,20988,2105000
New Mexico,,3/21/21,20427,2105000
New Mexico,,3/22/21,20804,2105000
New Mexico,,3/23/21,18730,2105000
New Mexico,,3/24/21,18272,2105000
New Mexico,,3/25/21,18733,2105000
New Mexico,,3/26/21,18695,2105000
New Mexico,,3/27/21,18721,2105000
New Mexico,,3/28/21,19953,2105000
New Mexico,,3/29/21,20160,2105000
New Mexico,,3/30/21,20098,2105000
New Mexico,,3/31/21,20913,2105000
New Mexico,,4/1/21,20838,2105000
New Mexico,,4/2/21,21478,2105000
New Mexico,,4/3/21,21555,2105000
New Mexico,,4/4/21,20087,2105000
New Mexico,,4/5/21,19244,2105000
New Mexico,,4/6/21,19252,2105000
New Mexico,,4/7/21,18027,2105000
New Mexico,,4/8/21,19457,2105000
New Mexico,,4/9/21,19420,2105000
New Mexico,,4/10/21,19400,2105000
New Mexico,,4/11/21,19636,2105000
New Mexico,,4/12/21,20028,2105000
New Mexico,,4/13/21,20018,2105000
New Mexico,,4/14/21,20885,2105000
New Mexico,,4/15/21,19137,2105000
New Mexico,,4/16/21,18530,2105000
New Mexico,,4/17/21,18345,2105000
New Mexico,,4/18/21,17765,2105000
New Mexico,,4/19/21,17992,2105000
New Mexico,,4/20/21,18091,2105000
New Mexico,,4/21/21,17950,2105000
New Mexico,,4/22/21,17657,2105000
New Mexico,,4/23/21,17411,2105000
New Mexico,,4/24/21,16542,2105000
New Mexico,,4/25/21,16097,2105000
New Mexico,,4/26/21,15180,2105000
New Mexico,,4/27/21,15084,2105000
New Mexico,,4/28/21,14827,2105000
New Mexico,,4/29/21,14214,2105000
New Mexico,,4/30/21,13462,2105000
New Mexico,,5/1/21,13575,2105000
New Mexico,,5/2/21,13615,2105000
New Mexico,,5/3/21,14851,2105000
New Mexico,,5/4/21,14660,2105000
New Mexico,,5/5/21,14418,2105000
New Mexico,,5/6/21,14690,2105000
New Mexico,,5/7/21,14371,2105000
New Mexico,,5/8/21,14012,2105000
New Mexico,,5/9/21,13155,2105000
New Mexico,,5/10/21,12590,2105000
New Mexico,,5/11/21,12744,2105000
New Mexico,,5/12/21,12499,2105000
New Mexico,,5/13/21,13277,2105000
New Mexico,,5/14/21,12462,2105000
New Mexico,,5/15/21,11757,2105000
New York,,1/13/21,52941,19300000
New York,,1/14/21,54522,19300000
New York,,1/15/21,59311,19300000
New York,,1/16/21,59662,19300000
New York,,1/17/21,59872,19300000
New York,,1/18/21,60012,19300000
New York,,1/19/21,60112,19300000
New York,,1/20/21,59145,19300000
New York,,1/21/21,61124,19300000
New York,,1/22/21,63790,19300000
New York,,1/23/21,66334,19300000
New York,,1/24/21,69502,19300000
New York,,1/25/21,68387,19300000
New York,,1/26/21,64808,19300000
New York,,1/27/21,67458,19300000
New York,,1/28/21,73438,19300000
New York,,1/29/21,71318,19300000
New York,,1/30/21,72774,19300000
New York,,1/31/21,72865,19300000
New York,,2/1/21,72765,19300000
New York,,2/2/21,73211,19300000
New York,,2/3/21,69210,19300000
New York,,2/4/21,61400,19300000
New York,,2/5/21,61298,19300000
New York,,2/6/21,61912,19300000
New York,,2/7/21,65915,19300000
New York,,2/8/21,70058,19300000
New York,,2/9/21,67892,19300000
New York,,2/10/21,76093,19300000
New York,,2/11/21,80062,19300000
New York,,2/12/21,82892,19300000
New York,,2/13/21,85146,19300000
New York,,2/14/21,84046,19300000
New York,,2/15/21,85676,19300000
New York,,2/16/21,95534,19300000
New York,,2/17/21,91775,19300000
New York,,2/18/21,90449,19300000
New York,,2/19/21,104996,19300000
New York,,2/20/21,102095,19300000
New York,,2/21/21,99541,19300000
New York,,2/22/21,99122,19300000
New York,,2/23/21,94610,19300000
New York,,2/24/21,91830,19300000
New York,,2/25/21,89347,19300000
New York,,2/26/21,72524,19300000
New York,,2/27/21,74919,19300000
New York,,2/28/21,86182,19300000
New York,,3/1/21,91983,19300000
New York,,3/2/21,103303,19300000
New York,,3/3/21,112359,19300000
New York,,3/4/21,121644,19300000
New York,,3/5/21,129919,19300000
New York,,3/6/21,140251,19300000
New York,,3/7/21,144621,19300000
New York,,3/8/21,151537,19300000
New York,,3/9/21,147075,19300000
New York,,3/10/21,154877,19300000
New York,,3/11/21,158585,19300000
New York,,3/12/21,162157,19300000
New York,,3/13/21,178982,19300000
New York,,3/14/21,151066,19300000
New York,,3/15/21,146737,19300000
New York,,3/16/21,149501,19300000
New York,,3/17/21,144104,19300000
New York,,3/18/21,144656,19300000
New York,,3/19/21,143577,19300000
New York,,3/20/21,127243,19300000
New York,,3/21/21,153798,19300000
New York,,3/22/21,154212,19300000
New York,,3/23/21,160490,19300000
New York,,3/24/21,162357,19300000
New York,,3/25/21,161838,19300000
New York,,3/26/21,169931,19300000
New York,,3/27/21,178555,19300000
New York,,3/28/21,183266,19300000
New York,,3/29/21,191413,19300000
New York,,3/30/21,189751,19300000
New York,,3/31/21,203576,19300000
New York,,4/1/21,201017,19300000
New York,,4/2/21,245721,19300000
New York,,4/3/21,263628,19300000
New York,,4/4/21,266430,19300000
New York,,4/5/21,253880,19300000
New York,,4/6/21,248257,19300000
New York,,4/7/21,252148,19300000
New York,,4/8/21,264244,19300000
New York,,4/9/21,229302,19300000
New York,,4/10/21,218607,19300000
New York,,4/11/21,220483,19300000
New York,,4/12/21,228960,19300000
New York,,4/13/21,239447,19300000
New York,,4/14/21,229479,19300000
New York,,4/15/21,228669,19300000
New York,,4/16/21,220771,19300000
New York,,4/17/21,209401,19300000
New York,,4/18/21,209841,19300000
New York,,4/19/21,204840,19300000
New York,,4/20/21,198897,19300000
New York,,4/21/21,195802,19300000
New York,,4/22/21,189692,19300000
New York,,4/23/21,187131,19300000
New York,,4/24/21,184852,19300000
New York,,4/25/21,171600,19300000
New York,,4/26/21,168545,19300000
New York,,4/27/21,164660,19300000
New York,,4/28/21,165432,19300000
New York,,4/29/21,176998,19300000
New York,,4/30/21,180265,19300000
New York,,5/1/21,183936,19300000
New York,,5/2/21,178220,19300000
New York,,5/3/21,172633,19300000
New York,,5/4/21,170878,19300000
New York,,5/5/21,170210,19300000
New York,,5/6/21,163113,19300000
New York,,5/7/21,152117,19300000
New York,,5/8/21,144003,19300000
New York,,5/9/21,150503,19300000
New York,,5/10/21,157693,19300000
New York,,5/11/21,156390,19300000
New York,,5/12/21,148783,19300000
New York,,5/13/21,136481,19300000
New York,,5/14/21,132954,19300000
New York,,5/15/21,131908,19300000
North Carolina,,1/13/21,55328,10701000
North Carolina,,1/14/21,28301,10701000
North Carolina,,1/15/21,30405,10701000
North Carolina,,1/16/21,28926,10701000
North Carolina,,1/17/21,28038,10701000
North Carolina,,1/18/21,27447,10701000
North Carolina,,1/19/21,27024,10701000
North Carolina,,1/20/21,22935,10701000
North Carolina,,1/21/21,29296,10701000
North Carolina,,1/22/21,31727,10701000
North Carolina,,1/23/21,35671,10701000
North Carolina,,1/24/21,40662,10701000
North Carolina,,1/25/21,42821,10701000
North Carolina,,1/26/21,42706,10701000
North Carolina,,1/27/21,41324,10701000
North Carolina,,1/28/21,53788,10701000
North Carolina,,1/29/21,46616,10701000
North Carolina,,1/30/21,45961,10701000
North Carolina,,1/31/21,45031,10701000
North Carolina,,2/1/21,42815,10701000
North Carolina,,2/2/21,39490,10701000
North Carolina,,2/3/21,44276,10701000
North Carolina,,2/4/21,30525,10701000
North Carolina,,2/5/21,36979,10701000
North Carolina,,2/6/21,38929,10701000
North Carolina,,2/7/21,41555,10701000
North Carolina,,2/8/21,42660,10701000
North Carolina,,2/9/21,44477,10701000
North Carolina,,2/10/21,44199,10701000
North Carolina,,2/11/21,45597,10701000
North Carolina,,2/12/21,48191,10701000
North Carolina,,2/13/21,50312,10701000
North Carolina,,2/14/21,53556,10701000
North Carolina,,2/15/21,53826,10701000
North Carolina,,2/16/21,56765,10701000
North Carolina,,2/17/21,56964,10701000
North Carolina,,2/18/21,57088,10701000
North Carolina,,2/19/21,73115,10701000
North Carolina,,2/20/21,69341,10701000
North Carolina,,2/21/21,64439,10701000
North Carolina,,2/22/21,64854,10701000
North Carolina,,2/23/21,61910,10701000
North Carolina,,2/24/21,61381,10701000
North Carolina,,2/25/21,61164,10701000
North Carolina,,2/26/21,46498,10701000
North Carolina,,2/27/21,51031,10701000
North Carolina,,2/28/21,57036,10701000
North Carolina,,3/1/21,60066,10701000
North Carolina,,3/2/21,60984,10701000
North Carolina,,3/3/21,63203,10701000
North Carolina,,3/4/21,64444,10701000
North Carolina,,3/5/21,56531,10701000
North Carolina,,3/6/21,56396,10701000
North Carolina,,3/7/21,51845,10701000
North Carolina,,3/8/21,50910,10701000
North Carolina,,3/9/21,52006,10701000
North Carolina,,3/10/21,53160,10701000
North Carolina,,3/11/21,55226,10701000
North Carolina,,3/12/21,69359,10701000
North Carolina,,3/13/21,90125,10701000
North Carolina,,3/14/21,83400,10701000
North Carolina,,3/15/21,85506,10701000
North Carolina,,3/16/21,93581,10701000
North Carolina,,3/17/21,93062,10701000
North Carolina,,3/18/21,96679,10701000
North Carolina,,3/19/21,92464,10701000
North Carolina,,3/20/21,73087,10701000
North Carolina,,3/21/21,84056,10701000
North Carolina,,3/22/21,83368,10701000
North Carolina,,3/23/21,75425,10701000
North Carolina,,3/24/21,76681,10701000
North Carolina,,3/25/21,73600,10701000
North Carolina,,3/26/21,75817,10701000
North Carolina,,3/27/21,79031,10701000
North Carolina,,3/28/21,78139,10701000
North Carolina,,3/29/21,76051,10701000
North Carolina,,3/30/21,73892,10701000
North Carolina,,3/31/21,74897,10701000
North Carolina,,4/1/21,77331,10701000
North Carolina,,4/2/21,74084,10701000
North Carolina,,4/3/21,78809,10701000
North Carolina,,4/4/21,72591,10701000
North Carolina,,4/5/21,71909,10701000
North Carolina,,4/6/21,72721,10701000
North Carolina,,4/7/21,71959,10701000
North Carolina,,4/8/21,72987,10701000
North Carolina,,4/9/21,77093,10701000
North Carolina,,4/10/21,74144,10701000
North Carolina,,4/11/21,83264,10701000
North Carolina,,4/12/21,87853,10701000
North Carolina,,4/13/21,90428,10701000
North Carolina,,4/14/21,92767,10701000
North Carolina,,4/15/21,92015,10701000
North Carolina,,4/16/21,91682,10701000
North Carolina,,4/17/21,88700,10701000
North Carolina,,4/18/21,86225,10701000
North Carolina,,4/19/21,83675,10701000
North Carolina,,4/20/21,82566,10701000
North Carolina,,4/21/21,78807,10701000
North Carolina,,4/22/21,77107,10701000
North Carolina,,4/23/21,75101,10701000
North Carolina,,4/24/21,71791,10701000
North Carolina,,4/25/21,69084,10701000
North Carolina,,4/26/21,66776,10701000
North Carolina,,4/27/21,69296,10701000
North Carolina,,4/28/21,61834,10701000
North Carolina,,4/29/21,58867,10701000
North Carolina,,4/30/21,58801,10701000
North Carolina,,5/1/21,61125,10701000
North Carolina,,5/2/21,62937,10701000
North Carolina,,5/3/21,61755,10701000
North Carolina,,5/4/21,58984,10701000
North Carolina,,5/5/21,62485,10701000
North Carolina,,5/6/21,61484,10701000
North Carolina,,5/7/21,56857,10701000
North Carolina,,5/8/21,51070,10701000
North Carolina,,5/9/21,47119,10701000
North Carolina,,5/10/21,46266,10701000
North Carolina,,5/11/21,44151,10701000
North Carolina,,5/12/21,43021,10701000
